10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/newsInfo/init/0,200,8698
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/newsInfo/init/0,200,8705
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/jbsl/week_year/1001,200,401
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/gaishu/1001,200,7555
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/gongxu/week_year/310101,200,9365
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/gongxu/mth_year/310101,200,8320
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/gongxu/season_year/310101,200,2736
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/gongxu/dw_year/310101,200,544
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/area/init,200,484
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/analysisK/week_year/310101,200,355388
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/fldb/week_year/1001,200,1719
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/jbsl/week_year/1001,200,401
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/gaishu/1001,200,7555
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/kucun/week_year/310101,200,27713
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/kucun/mth_year/310101,200,10374
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/kucun/season_year/310101,200,6753
10.47.190.79,[29/Nov/2018:14:45:45],GET /api/saleservice/kucun/dw_year/310101,200,5314
10.47.190.79,[29/Nov/2018:14:45:48],GET /api/saleservice/getMod/11,200,518
10.47.190.79,[29/Nov/2018:14:45:48],GET /api/saleservice/getMod/11,200,520
10.47.190.79,[29/Nov/2018:14:45:49],GET /api/saleservice/delMod/11/10096,200,5
10.47.190.79,[29/Nov/2018:14:45:49],GET /api/saleservice/jbsl/week_year/310903,200,573
10.47.190.79,[29/Nov/2018:14:45:49],GET /api/saleservice/analysisK/week_year/310903,200,328886
10.47.190.79,[29/Nov/2018:14:45:49],GET /api/saleservice/fiveK/week_year/310903/3/5/10/12/20,200,189733
10.47.190.79,[29/Nov/2018:14:45:49],GET /api/saleservice/kline/init,200,118730
10.47.190.79,[29/Nov/2018:14:45:49],GET /api/saleservice/sale/3101,200,1544
10.47.190.79,[29/Nov/2018:14:45:49],GET /api/saleservice/clas/1001,200,4099
10.47.190.79,[29/Nov/2018:14:45:55],POST /login,200,29285
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/lszd/week_year/1001,200,21494
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/lszd/mth_year/1001,200,17183
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/lszd/season_year/1001,200,12977
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/lszd/dw_year/1001,200,12214
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/storesale/01310017/310101,200,161
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/shichang/week_year/310101,200,12110
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/shichang/mth_year/310101,200,7315
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/shichang/season_year/310101,200,2652
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/shichang/dw_year/310101,200,1785
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/storedetails/01310017,200,467
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/regionsale/week_year/310101,200,2402
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/lslabel/1001,200,14772
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/shichang/week_year/1001,200,11541
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/shichang/mth_year/1001,200,7249
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/shichang/season_year/1001,200,2634
10.47.190.79,[29/Nov/2018:14:45:55],GET /api/storeservice/shichang/dw_year/1001,200,1773
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/initMap,499,0
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/screeninit,200,11100
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/marketCompetition/week_year/530904,200,2837
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/area/%25E4%25B8%258A%25E6%25B5%25B7%25E5%25B8%2582/310101,200,32
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/shichang/week_year/310903,200,12118
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/shichang/mth_year/310903,200,6874
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/shichang/season_year/310903,200,2647
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/shichang/dw_year/310903,200,1788
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/lszd/week_year/310903,200,22134
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/lszd/mth_year/310903,200,17369
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/lszd/season_year/310903,200,13504
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/lszd/dw_year/310903,200,12756
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/lslabel/310101,200,15374
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/lszd/week_year/310101,200,22103
10.47.190.79,[29/Nov/2018:14:46:05],GET /api/storeservice/lszd/mth_year/310101,200,17730
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/lszd/season_year/310101,200,13480
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/lszd/dw_year/310101,200,12749
10.47.190.79,[29/Nov/2018:14:46:06],POST /login,200,29286
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appActivity/newActivity/all,200,7728
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/overView/paymentInfo/all,200,2659
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/overView/storeInfo/all,200,1182
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/overView/paymentInfo/all,200,2659
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/overView/storeInfo/all,200,1182
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/storeStar/desc,200,27612
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appScanCode/all/yan,200,6464
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appStoreAverages/yan/av,200,3955
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/posData/payment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B1,200,12
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/posData/storeAverages/yan/av,200,4538
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/posData/posScanCode/all/yan,200,6753
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appStoreAverages/all/rt,200,3019
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appPayment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appPayment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appMixedOrderAndMemberInfo/all,200,14074
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appPayment/all/%E7%AC%94%E6%95%B0,200,4891
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/posData/posScanCode/all/all,200,6557
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/posData/storeAverages/all/rt,200,3449
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appScanCode/all/fyfj,200,6752
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appStoreAverages/fyfj/av,200,3962
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/appData/appStoreAverages/all/cpp,200,3983
10.47.190.79,[29/Nov/2018:14:46:06],GET /api/storeservice/download/20180708,200,8571250
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/appData/appScanCode/all/feiyan,200,6791
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/appData/appStoreAverages/feiyan/av,200,4013
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/appData/appPayment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/posData/storeAverages/feiyan/av,200,4144
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/posData/posScanCode/all/feiyan,200,6903
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/appData/appPayment/all/%E7%8E%B0%E9%87%91,200,5160
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/appData/appScanCodeCompare/all,200,19990
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/posData/scanCodeCompare/all,200,20501
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/posData/storeAverages/all/cp,200,4572
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/posData/storeAverages/fyfj/av,200,4139
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/posData/posScanCode/all/fyfj,200,6875
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/posData/payment/all/%E7%AC%94%E6%95%B0,200,6769
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[29/Nov/2018:14:46:17],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[29/Nov/2018:14:46:21],POST /login,200,29271
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/newconsumer/week_year/310903,200,10189
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/newconsumer/mth_year/310903,200,8691
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/newconsumer/season_year/310903,200,2878
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/newconsumer/dw_year/310903,200,580
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/consumerlabel/310101,200,22349
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/qgfx/1001,200,2929
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/qgfx/1001,200,2929
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/consumer/week_year/310903,200,26582
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/consumer/mth_year/310903,200,25315
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/consumer/season_year/310903,200,20416
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/consumer/dw_year/310903,200,18471
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/qgfx/310101,200,1606
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/consumer/week_year/1001,200,28173
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/consumer/mth_year/1001,200,27103
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/consumer/season_year/1001,200,22049
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/consumer/dw_year/1001,200,20044
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/consumer/week_year/310101,200,27659
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/consumer/mth_year/310101,200,26609
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/consumer/season_year/310101,200,21537
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/consumer/dw_year/310101,200,19526
10.47.190.79,[29/Nov/2018:14:46:21],GET /api/consumerservice/consumerlabel/1001,200,22784
10.47.190.79,[29/Nov/2018:14:46:27],POST /login,200,29263
10.47.190.79,[29/Nov/2018:14:46:27],GET /api/classifysearch/search?q=ZHR,200,85
10.47.190.79,[29/Nov/2018:14:46:27],POST /login,200,29271
10.47.190.79,[29/Nov/2018:14:46:27],GET /api/classifysearch/search?q=3101&count=100,200,1606
10.47.190.79,[29/Nov/2018:14:46:28],GET /api/classifysearch/storeSearch?q=310,200,603747
10.47.190.79,[29/Nov/2018:14:46:28],GET /api/classifysearch/storeScoreSearch?q=%25E5%258F%258B%25E8%25B0%258A%25E7%2583%259F%25E6%259D%2582%25E5%25BA%2597&count=200,200,12
10.47.190.79,[29/Nov/2018:14:46:28],GET /api/classifysearch/storeScoreSearch?q=223110&count=200,200,172
10.47.190.79,[29/Nov/2018:14:46:28],GET /api/classifysearch/search?q=%E4%B8%AD%E5%8D%8E&count=100,200,1521
10.47.190.79,[29/Nov/2018:14:46:28],GET /api/classifysearch/storeScoreSearch?q=223110&count=200,200,172
10.47.190.79,[29/Nov/2018:14:46:28],GET /api/classifysearch/search?q=ZHR&count=100,200,85
10.47.190.79,[29/Nov/2018:14:46:28],GET /api/classifysearch/search?q=310101&count=100,200,85
190.94.18.54,[29/Nov/2018:15:01:53],GET /,403,97
162.243.157.131,[29/Nov/2018:15:08:57],GET /,403,108
10.47.190.79,[29/Nov/2018:15:21:22],POST /login,200,29271
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/similarproductsnew/week_year/310903,200,278
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/similarproductsnew/mth_year/310903,200,277
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/similarproductsnew/season_year/310903,200,280
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/similarproductsnew/dw_year/310903,200,273
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/scjz/week_year/530904,200,12493
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/newsalenum/week_year/310903,200,7002
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/newsalenum/mth_year/310903,200,5921
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/newsalenum/season_year/310903,200,2452
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/newsalenum/dw_year/310903,200,1050
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/newsInfo/init/0,200,8705
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/product/310101,200,83
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/product/%E4%B8%AD%E5%8D%8E%EF%BC%88%E8%BD%AF%EF%BC%89,200,12
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/analysisK/week_year/1001,200,351439
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/fiveK/week_year/1001/3/5/10/12/20,200,201560
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/quotation/class_id/asc/0,200,30462
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/jbsl/week_year/310101,200,565
10.47.190.79,[29/Nov/2018:15:21:22],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207577
10.47.190.79,[29/Nov/2018:15:21:24],GET /api/saleservice/addMod/11/test11,412,190
10.47.190.79,[29/Nov/2018:15:21:24],GET /api/saleservice/newsInfo/6457,200,1204
10.47.190.79,[29/Nov/2018:15:21:24],GET /api/saleservice/kucun/dw_year/1001,200,5628
10.47.190.79,[29/Nov/2018:15:21:24],GET /api/saleservice/kucun/mth_year/1001,200,11076
10.47.190.79,[29/Nov/2018:15:21:24],GET /api/saleservice/kucun/season_year/1001,200,7167
10.47.190.79,[29/Nov/2018:15:21:24],GET /api/saleservice/quotation/class_id/asc/0,200,30431
10.47.190.79,[29/Nov/2018:15:21:24],GET /api/saleservice/news/class_id/asc/0,200,14277
10.47.190.79,[29/Nov/2018:15:21:24],GET /api/saleservice/jbsl/dw_year/310101,200,561
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/saveModIdSpecId/11/10090/310101,200,5
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/hyflsc/week_year/1001,200,3766
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/similarproducts/week_year/310101,200,18560
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/similarproducts/mth_year/310101,200,16464
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/similarproducts/season_year/310101,200,5573
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/similarproducts/dw_year/310101,200,1321
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/lunbo,200,5779
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/jbsl/week_year/530904,200,534
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/scjz/week_year/530904,200,12493
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/gongxu/week_year/1001,200,8036
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/gongxu/mth_year/1001,200,7102
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/gongxu/season_year/1001,200,2334
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/gongxu/dw_year/1001,200,461
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/newsInfo/6457,200,1204
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/newsInfo/5617,200,557
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/newkucun/week_year/310903,200,11599
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/newkucun/mth_year/310903,200,9869
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/newkucun/season_year/310903,200,3306
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/newkucun/dw_year/310903,200,666
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/sale/init,200,9404
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/clas/init,200,23778
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/clas/1001,200,4099
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/classify/-1/class_id/asc,200,3209
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/jbsl/week_year/310101,200,565
10.47.190.79,[29/Nov/2018:15:21:25],GET /api/saleservice/initMap/310101,200,6835336
10.47.190.79,[29/Nov/2018:15:21:27],POST /login,200,29278
10.47.190.79,[29/Nov/2018:15:21:28],GET /api/saleservice/similarproductsnew/week_year/310903,200,278
10.47.190.79,[29/Nov/2018:15:21:28],GET /api/saleservice/similarproductsnew/mth_year/310903,200,277
10.47.190.79,[29/Nov/2018:15:21:28],GET /api/saleservice/similarproductsnew/season_year/310903,200,280
10.47.190.79,[29/Nov/2018:15:21:28],GET /api/saleservice/similarproductsnew/dw_year/310903,200,273
10.47.190.79,[29/Nov/2018:15:21:28],GET /api/saleservice/scjz/week_year/530904,200,12493
10.47.190.79,[29/Nov/2018:15:21:28],GET /api/saleservice/newsalenum/week_year/310903,200,7002
10.47.190.79,[29/Nov/2018:15:21:28],GET /api/saleservice/newsalenum/mth_year/310903,200,5921
10.47.190.79,[29/Nov/2018:15:21:28],GET /api/saleservice/newsalenum/season_year/310903,200,2452
10.47.190.79,[29/Nov/2018:15:21:28],GET /api/saleservice/newsalenum/dw_year/310903,200,1050
10.47.190.79,[29/Nov/2018:15:21:28],GET /api/saleservice/newsInfo/init/0,200,8698
10.47.190.79,[29/Nov/2018:15:21:28],GET /api/saleservice/product/310101,200,83
10.47.190.79,[29/Nov/2018:15:21:28],GET /api/saleservice/product/%E4%B8%AD%E5%8D%8E%EF%BC%88%E8%BD%AF%EF%BC%89,200,12
10.47.190.79,[29/Nov/2018:15:21:28],GET /api/saleservice/analysisK/week_year/1001,200,351509
10.47.190.79,[29/Nov/2018:15:21:28],GET /api/saleservice/fiveK/week_year/1001/3/5/10/12/20,200,201504
10.47.190.79,[29/Nov/2018:15:21:29],GET /api/saleservice/quotation/class_id/asc/0,200,30462
10.47.190.79,[29/Nov/2018:15:21:29],GET /api/saleservice/jbsl/week_year/310101,200,565
10.47.190.79,[29/Nov/2018:15:21:29],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207608
10.47.190.79,[29/Nov/2018:15:21:32],GET /api/saleservice/addMod/11/test11,412,190
10.47.190.79,[29/Nov/2018:15:21:32],GET /api/saleservice/newsInfo/6457,200,1204
10.47.190.79,[29/Nov/2018:15:21:32],GET /api/saleservice/kucun/dw_year/1001,200,5628
10.47.190.79,[29/Nov/2018:15:21:32],GET /api/saleservice/kucun/mth_year/1001,200,11069
10.47.190.79,[29/Nov/2018:15:21:32],GET /api/saleservice/kucun/season_year/1001,200,7173
10.47.190.79,[29/Nov/2018:15:21:32],GET /api/saleservice/quotation/class_id/asc/0,200,30446
10.47.190.79,[29/Nov/2018:15:21:32],GET /api/saleservice/news/class_id/asc/0,200,14267
10.47.190.79,[29/Nov/2018:15:21:32],GET /api/saleservice/jbsl/dw_year/310101,200,538
10.47.190.79,[29/Nov/2018:15:21:32],GET /api/saleservice/saveModIdSpecId/11/10090/310101,200,5
10.47.190.79,[29/Nov/2018:15:21:35],GET /api/saleservice/modifyMod/11/10096/test22,200,5
10.47.190.79,[29/Nov/2018:15:21:35],GET /api/saleservice/newsInfo/5617,200,557
10.47.190.79,[29/Nov/2018:15:21:36],POST /api/saleservice/saveMod,200,5
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/getMod/11,200,518
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207561
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/jbsl/week_year/3101010,200,12
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207641
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/newsInfo/init/0,200,8705
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/newsInfo/init/0,200,8705
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/jbsl/week_year/1001,200,401
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/gaishu/1001,200,7555
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/gongxu/week_year/310101,200,9365
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/gongxu/mth_year/310101,200,8320
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/gongxu/season_year/310101,200,2736
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/gongxu/dw_year/310101,200,544
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/area/init,200,484
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/analysisK/week_year/310101,200,355374
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/fldb/week_year/1001,200,1719
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/jbsl/week_year/1001,200,401
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/gaishu/1001,200,7555
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/kucun/week_year/310101,200,27698
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/kucun/mth_year/310101,200,10381
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/kucun/season_year/310101,200,6753
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/kucun/dw_year/310101,200,5314
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/getMod/11,200,518
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/getMod/11,200,520
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/delMod/11/10096,200,5
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/jbsl/week_year/310903,200,573
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/analysisK/week_year/310903,200,328983
10.47.190.79,[29/Nov/2018:15:21:38],GET /api/saleservice/fiveK/week_year/310903/3/5/10/12/20,200,189798
10.47.190.79,[29/Nov/2018:15:21:39],GET /api/saleservice/kline/init,200,118740
10.47.190.79,[29/Nov/2018:15:21:39],GET /api/saleservice/sale/3101,200,1544
10.47.190.79,[29/Nov/2018:15:21:39],GET /api/saleservice/clas/1001,200,4092
10.47.190.79,[29/Nov/2018:15:21:41],GET /api/saleservice/hyflsc/week_year/1001,200,3766
10.47.190.79,[29/Nov/2018:15:21:41],GET /api/saleservice/similarproducts/week_year/310101,200,18553
10.47.190.79,[29/Nov/2018:15:21:41],GET /api/saleservice/similarproducts/mth_year/310101,200,16456
10.47.190.79,[29/Nov/2018:15:21:41],GET /api/saleservice/similarproducts/season_year/310101,200,5567
10.47.190.79,[29/Nov/2018:15:21:45],POST /login,200,29263
