10.47.190.79,[27/Nov/2018:09:56:02],GET /api/saleservice/analysisK/week_year/310101,200,355318
10.47.190.79,[27/Nov/2018:09:56:02],GET /api/saleservice/fldb/week_year/1001,200,1759
10.47.190.79,[27/Nov/2018:09:56:02],GET /api/saleservice/jbsl/week_year/1001,200,402
10.47.190.79,[27/Nov/2018:09:56:02],GET /api/saleservice/gaishu/1001,200,7549
10.47.190.79,[27/Nov/2018:09:56:02],GET /api/saleservice/kucun/week_year/310101,200,27705
10.47.190.79,[27/Nov/2018:09:56:02],GET /api/saleservice/kucun/mth_year/310101,200,10374
10.47.190.79,[27/Nov/2018:09:56:02],GET /api/saleservice/kucun/season_year/310101,200,6753
10.47.190.79,[27/Nov/2018:09:56:02],GET /api/saleservice/kucun/dw_year/310101,200,5314
10.47.190.79,[27/Nov/2018:09:56:02],GET /api/saleservice/getMod/11,200,517
10.47.190.79,[27/Nov/2018:09:56:02],GET /api/saleservice/getMod/11,200,519
10.47.190.79,[27/Nov/2018:09:56:03],GET /api/saleservice/delMod/11/10096,200,5
10.47.190.79,[27/Nov/2018:09:56:03],GET /api/saleservice/jbsl/week_year/310903,200,571
10.47.190.79,[27/Nov/2018:09:56:03],GET /api/saleservice/analysisK/week_year/310903,200,328886
10.47.190.79,[27/Nov/2018:09:56:03],GET /api/saleservice/fiveK/week_year/310903/3/5/10/12/20,200,189741
10.47.190.79,[27/Nov/2018:09:56:03],GET /api/saleservice/kline/init,200,118745
10.47.190.79,[27/Nov/2018:09:56:03],GET /api/saleservice/sale/3101,200,1544
10.47.190.79,[27/Nov/2018:09:56:03],GET /api/saleservice/clas/1001,200,4099
10.47.190.79,[27/Nov/2018:09:56:09],POST /login,200,29279
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/lszd/week_year/1001,200,21486
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/lszd/mth_year/1001,200,17191
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/lszd/season_year/1001,200,12978
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/lszd/dw_year/1001,200,12208
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/storesale/01310017/310101,200,161
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/shichang/week_year/310101,200,12111
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/shichang/mth_year/310101,200,7316
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/shichang/season_year/310101,200,2650
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/shichang/dw_year/310101,200,1784
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/storedetails/01310017,200,467
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/regionsale/week_year/310101,200,2400
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/lslabel/1001,200,14773
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/shichang/week_year/1001,200,11555
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/shichang/mth_year/1001,200,7244
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/shichang/season_year/1001,200,2635
10.47.190.79,[27/Nov/2018:09:56:09],GET /api/storeservice/shichang/dw_year/1001,200,1774
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/initMap,200,57655
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/screeninit,200,11093
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/marketCompetition/week_year/530904,200,2836
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/area/%25E4%25B8%258A%25E6%25B5%25B7%25E5%25B8%2582/310101,200,32
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/shichang/week_year/310903,200,12116
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/shichang/mth_year/310903,200,6875
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/shichang/season_year/310903,200,2646
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/shichang/dw_year/310903,200,1787
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/lszd/week_year/310903,200,22127
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/lszd/mth_year/310903,200,17353
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/lszd/season_year/310903,200,13504
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/lszd/dw_year/310903,200,12741
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/lslabel/310101,200,15374
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/lszd/week_year/310101,200,22119
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/lszd/mth_year/310101,200,17737
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/lszd/season_year/310101,200,13494
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/lszd/dw_year/310101,200,12749
10.47.190.79,[27/Nov/2018:09:56:10],POST /login,200,29286
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/appActivity/newActivity/all,200,7728
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/overView/paymentInfo/all,200,2659
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/overView/storeInfo/all,200,1182
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/overView/paymentInfo/all,200,2659
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/overView/storeInfo/all,200,1182
10.47.190.79,[27/Nov/2018:09:56:10],GET /api/storeservice/storeStar/desc,200,27619
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appScanCode/all/yan,200,6464
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appStoreAverages/yan/av,200,3955
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/posData/payment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B1,200,12
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/posData/storeAverages/yan/av,200,4538
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/posData/posScanCode/all/yan,200,6753
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appStoreAverages/all/rt,200,3019
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appPayment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appPayment/all/%25E7%258E%25B0%25E9%2587%2591,200,12
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appMixedOrderAndMemberInfo/all,200,14059
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appPayment/all/%E7%AC%94%E6%95%B0,200,4885
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/posData/posScanCode/all/all,200,6557
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/posData/storeAverages/all/rt,200,3449
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appScanCode/all/fyfj,200,6752
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appStoreAverages/fyfj/av,200,3962
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/appData/appStoreAverages/all/cpp,200,3983
10.47.190.79,[27/Nov/2018:09:56:11],GET /api/storeservice/download/20180708,200,8574028
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/appData/appScanCode/all/feiyan,200,6797
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/appData/appStoreAverages/feiyan/av,200,4013
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/appData/appPayment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/appData/appScanCode/all/all,200,6491
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/appData/appStoreAverages/all/av,200,3983
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/posData/payment/all/%25E7%25AC%2594%25E6%2595%25B0,200,12
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/posData/storeAverages/feiyan/av,200,4144
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/posData/posScanCode/all/feiyan,200,6903
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/appData/appPayment/all/%E7%8E%B0%E9%87%91,200,5160
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/appData/paymentWithinWeek/all,200,1217
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/appData/appScanCodeCompare/all,200,19983
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/posData/scanCodeCompare/all,200,20508
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/posData/storeAverages/all/av,200,4566
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/posData/storeAverages/all/cp,200,4572
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/posData/storeAverages/fyfj/av,200,4139
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/posData/posScanCode/all/fyfj,200,6875
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/posData/storeAverages/all/av,200,4572
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/posData/payment/all/%E7%AC%94%E6%95%B0,200,6769
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/posData/posScanCode/all/all,200,6563
10.47.190.79,[27/Nov/2018:09:56:22],GET /api/storeservice/posData/storeAverages/all/av,200,4566
10.47.190.79,[27/Nov/2018:09:56:26],POST /login,200,29271
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/newconsumer/week_year/310903,200,10193
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/newconsumer/mth_year/310903,200,8697
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/newconsumer/season_year/310903,200,2878
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/newconsumer/dw_year/310903,200,580
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/consumerlabel/310101,200,22349
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/qgfx/1001,200,2929
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/qgfx/1001,200,2929
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/consumer/week_year/310903,200,26585
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/consumer/mth_year/310903,200,25314
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/consumer/season_year/310903,200,20424
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/consumer/dw_year/310903,200,18471
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/qgfx/310101,200,1606
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/consumer/week_year/1001,200,28175
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/consumer/mth_year/1001,200,27111
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/consumer/season_year/1001,200,22057
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/consumer/dw_year/1001,200,20050
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/consumer/week_year/310101,200,27668
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/consumer/mth_year/310101,200,26601
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/consumer/season_year/310101,200,21538
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/consumer/dw_year/310101,200,19534
10.47.190.79,[27/Nov/2018:09:56:26],GET /api/consumerservice/consumerlabel/1001,200,22792
10.47.190.79,[27/Nov/2018:09:56:32],POST /login,200,29271
10.47.190.79,[27/Nov/2018:09:56:32],GET /api/classifysearch/search?q=ZHR,200,85
10.47.190.79,[27/Nov/2018:09:56:32],POST /login,200,29271
10.47.190.79,[27/Nov/2018:09:56:32],GET /api/classifysearch/search?q=3101&count=100,200,1606
10.47.190.79,[27/Nov/2018:09:56:32],GET /api/classifysearch/storeSearch?q=310,200,604528
10.47.190.79,[27/Nov/2018:09:56:33],GET /api/classifysearch/storeScoreSearch?q=%25E5%258F%258B%25E8%25B0%258A%25E7%2583%259F%25E6%259D%2582%25E5%25BA%2597&count=200,200,12
10.47.190.79,[27/Nov/2018:09:56:33],GET /api/classifysearch/storeScoreSearch?q=223110&count=200,200,172
10.47.190.79,[27/Nov/2018:09:56:33],GET /api/classifysearch/search?q=%E4%B8%AD%E5%8D%8E&count=100,200,1521
10.47.190.79,[27/Nov/2018:09:56:33],GET /api/classifysearch/storeScoreSearch?q=223110&count=200,200,172
10.47.190.79,[27/Nov/2018:09:56:33],GET /api/classifysearch/search?q=ZHR&count=100,200,85
10.47.190.79,[27/Nov/2018:09:56:33],GET /api/classifysearch/search?q=310101&count=100,200,85
2.183.13.236,[27/Nov/2018:11:13:22],GET /,403,108
117.20.66.227,[27/Nov/2018:11:16:22],GET /,403,108
10.47.190.79,[27/Nov/2018:11:45:15],POST /login,200,29278
10.47.190.79,[27/Nov/2018:11:45:21],GET /api/saleservice/similarproductsnew/week_year/310903,200,278
10.47.190.79,[27/Nov/2018:11:45:22],GET /api/saleservice/similarproductsnew/mth_year/310903,200,277
10.47.190.79,[27/Nov/2018:11:45:24],GET /api/saleservice/similarproductsnew/season_year/310903,200,280
10.47.190.79,[27/Nov/2018:11:45:26],GET /api/saleservice/similarproductsnew/dw_year/310903,200,273
10.47.190.79,[27/Nov/2018:11:45:26],GET /api/saleservice/scjz/week_year/530904,200,12511
10.47.190.79,[27/Nov/2018:11:45:36],GET /api/saleservice/newsalenum/week_year/310903,499,0
10.47.190.79,[27/Nov/2018:11:45:44],GET /api/saleservice/newsalenum/mth_year/310903,200,5913
10.47.190.79,[27/Nov/2018:11:45:46],GET /api/saleservice/newsalenum/season_year/310903,200,2446
10.47.190.79,[27/Nov/2018:11:45:47],GET /api/saleservice/newsalenum/dw_year/310903,200,1047
10.47.190.79,[27/Nov/2018:11:45:47],GET /api/saleservice/newsInfo/init/0,200,8365
10.47.190.79,[27/Nov/2018:11:45:48],GET /api/saleservice/product/310101,200,83
10.47.190.79,[27/Nov/2018:11:45:48],GET /api/saleservice/product/%E4%B8%AD%E5%8D%8E%EF%BC%88%E8%BD%AF%EF%BC%89,200,12
10.47.190.79,[27/Nov/2018:11:45:48],GET /api/saleservice/analysisK/week_year/1001,200,351253
10.47.190.79,[27/Nov/2018:11:45:48],GET /api/saleservice/fiveK/week_year/1001/3/5/10/12/20,200,201511
10.47.190.79,[27/Nov/2018:11:45:48],GET /api/saleservice/quotation/class_id/asc/0,200,30345
10.47.190.79,[27/Nov/2018:11:45:48],GET /api/saleservice/jbsl/week_year/310101,200,564
10.47.190.79,[27/Nov/2018:11:45:49],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207625
10.47.190.79,[27/Nov/2018:11:45:59],GET /api/saleservice/addMod/11/test11,499,0
10.47.190.79,[27/Nov/2018:11:45:59],GET /api/saleservice/newsInfo/6457,200,1204
10.47.190.79,[27/Nov/2018:11:45:59],GET /api/saleservice/kucun/dw_year/1001,200,5633
10.47.190.79,[27/Nov/2018:11:46:05],GET /api/saleservice/kucun/mth_year/1001,200,11104
10.47.190.79,[27/Nov/2018:11:46:06],GET /api/saleservice/kucun/season_year/1001,200,7181
10.47.190.79,[27/Nov/2018:11:46:06],GET /api/saleservice/quotation/class_id/asc/0,200,30322
10.47.190.79,[27/Nov/2018:11:46:06],GET /api/saleservice/news/class_id/asc/0,200,14227
10.47.190.79,[27/Nov/2018:11:46:07],GET /api/saleservice/jbsl/dw_year/310101,200,536
10.47.190.79,[27/Nov/2018:11:46:08],GET /api/saleservice/saveModIdSpecId/11/10090/310101,200,5
10.47.190.79,[27/Nov/2018:11:46:09],GET /api/saleservice/hyflsc/week_year/1001,200,3768
10.47.190.79,[27/Nov/2018:11:46:09],GET /api/saleservice/similarproducts/week_year/310101,200,18553
10.47.190.79,[27/Nov/2018:11:46:09],GET /api/saleservice/similarproducts/mth_year/310101,200,16457
10.47.190.79,[27/Nov/2018:11:46:09],GET /api/saleservice/similarproducts/season_year/310101,200,5573
10.47.190.79,[27/Nov/2018:11:46:19],GET /api/saleservice/similarproducts/dw_year/310101,499,0
10.47.190.79,[27/Nov/2018:11:46:24],GET /api/saleservice/lunbo,200,5804
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/jbsl/week_year/530904,200,511
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/scjz/week_year/530904,200,12496
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/gongxu/week_year/1001,200,8034
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/gongxu/mth_year/1001,200,7102
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/gongxu/season_year/1001,200,2334
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/gongxu/dw_year/1001,200,461
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/newsInfo/6457,200,1204
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/newsInfo/5617,200,557
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/newkucun/week_year/310903,200,11599
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/newkucun/mth_year/310903,200,9876
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/newkucun/season_year/310903,200,3306
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/newkucun/dw_year/310903,200,666
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/sale/init,200,9397
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/clas/init,200,23786
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/clas/1001,200,4092
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/classify/-1/class_id/asc,200,3085
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/jbsl/week_year/310101,200,564
10.47.190.79,[27/Nov/2018:11:46:25],GET /api/saleservice/initMap/310101,200,6833026
10.47.190.79,[27/Nov/2018:11:46:34],GET /api/saleservice/modifyMod/11/10096/test22,200,5
10.47.190.79,[27/Nov/2018:11:46:34],GET /api/saleservice/newsInfo/5617,200,557
10.47.190.79,[27/Nov/2018:11:46:34],POST /api/saleservice/saveMod,200,5
10.47.190.79,[27/Nov/2018:11:46:36],GET /api/saleservice/getMod/11,200,517
10.47.190.79,[27/Nov/2018:11:46:36],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207577
10.47.190.79,[27/Nov/2018:11:46:38],GET /api/saleservice/jbsl/week_year/3101010,200,12
10.47.190.79,[27/Nov/2018:11:46:38],GET /api/saleservice/fiveK/week_year/310101/3/5/10/12/20,200,207600
10.47.190.79,[27/Nov/2018:11:46:38],GET /api/saleservice/newsInfo/init/0,200,8365
10.47.190.79,[27/Nov/2018:11:46:38],GET /api/saleservice/newsInfo/init/0,200,8365
10.47.190.79,[27/Nov/2018:11:46:39],GET /api/saleservice/jbsl/week_year/1001,200,379
10.47.190.79,[27/Nov/2018:11:46:39],GET /api/saleservice/gaishu/1001,200,7549
10.47.190.79,[27/Nov/2018:11:46:39],GET /api/saleservice/gongxu/week_year/310101,200,9364
10.47.190.79,[27/Nov/2018:11:46:44],GET /api/saleservice/gongxu/mth_year/310101,200,8320
10.47.190.79,[27/Nov/2018:11:46:45],GET /api/saleservice/gongxu/season_year/310101,200,2736
10.47.190.79,[27/Nov/2018:11:46:46],GET /api/saleservice/gongxu/dw_year/310101,200,544
10.47.190.79,[27/Nov/2018:11:46:46],GET /api/saleservice/area/init,200,484
10.47.190.79,[27/Nov/2018:11:46:56],GET /api/saleservice/analysisK/week_year/310101,499,0
10.47.190.79,[27/Nov/2018:11:46:56],GET /api/saleservice/fldb/week_year/1001,200,1759
10.47.190.79,[27/Nov/2018:11:46:56],GET /api/saleservice/jbsl/week_year/1001,200,379
10.47.190.79,[27/Nov/2018:11:46:56],GET /api/saleservice/gaishu/1001,200,7543
10.47.190.79,[27/Nov/2018:11:46:58],GET /api/saleservice/kucun/week_year/310101,200,27688
10.47.190.79,[27/Nov/2018:11:46:58],GET /api/saleservice/kucun/mth_year/310101,200,10374
10.47.190.79,[27/Nov/2018:11:46:58],GET /api/saleservice/kucun/season_year/310101,200,6753
10.47.190.79,[27/Nov/2018:11:46:58],GET /api/saleservice/kucun/dw_year/310101,200,5314
10.47.190.79,[27/Nov/2018:11:46:58],GET /api/saleservice/getMod/11,200,517
10.47.190.79,[27/Nov/2018:11:46:58],GET /api/saleservice/getMod/11,200,519
10.47.190.79,[27/Nov/2018:11:46:59],GET /api/saleservice/delMod/11/10096,200,5
10.47.190.79,[27/Nov/2018:11:47:00],GET /api/saleservice/jbsl/week_year/310903,200,548
10.47.190.79,[27/Nov/2018:11:47:04],GET /api/saleservice/analysisK/week_year/310903,200,328657
10.47.190.79,[27/Nov/2018:11:47:05],GET /api/saleservice/fiveK/week_year/310903/3/5/10/12/20,200,189741
10.47.190.79,[27/Nov/2018:11:47:05],GET /api/saleservice/kline/init,200,118715
10.47.190.79,[27/Nov/2018:11:47:06],GET /api/saleservice/sale/3101,200,1544
10.47.190.79,[27/Nov/2018:11:47:06],GET /api/saleservice/clas/1001,200,4099
10.47.190.79,[27/Nov/2018:11:47:12],POST /login,200,29278
10.47.190.79,[27/Nov/2018:11:47:21],GET /api/storeservice/lszd/week_year/1001,200,21466
10.47.190.79,[27/Nov/2018:11:47:22],GET /api/storeservice/lszd/mth_year/1001,200,17172
10.47.190.79,[27/Nov/2018:11:47:22],GET /api/storeservice/lszd/season_year/1001,200,12978
10.47.190.79,[27/Nov/2018:11:47:23],GET /api/storeservice/lszd/dw_year/1001,200,12203
10.47.190.79,[27/Nov/2018:11:47:28],GET /api/storeservice/storesale/01310017/310101,200,161
10.47.190.79,[27/Nov/2018:11:47:30],GET /api/storeservice/shichang/week_year/310101,200,11404
10.47.190.79,[27/Nov/2018:11:47:33],GET /api/storeservice/shichang/mth_year/310101,200,6616
10.47.190.79,[27/Nov/2018:11:47:33],GET /api/storeservice/shichang/season_year/310101,200,2650
10.47.190.79,[27/Nov/2018:11:47:33],GET /api/storeservice/shichang/dw_year/310101,200,1784
10.47.190.79,[27/Nov/2018:11:47:34],GET /api/storeservice/storedetails/01310017,200,449
10.47.190.79,[27/Nov/2018:11:47:35],GET /api/storeservice/regionsale/week_year/310101,200,1140
10.47.190.79,[27/Nov/2018:11:47:36],GET /api/storeservice/lslabel/1001,200,14762
10.47.190.79,[27/Nov/2018:11:47:39],GET /api/storeservice/shichang/week_year/1001,200,10875
10.47.190.79,[27/Nov/2018:11:47:39],GET /api/storeservice/shichang/mth_year/1001,200,7250
10.47.190.79,[27/Nov/2018:11:47:41],GET /api/storeservice/shichang/season_year/1001,200,1942
10.47.190.79,[27/Nov/2018:11:47:44],GET /api/storeservice/shichang/dw_year/1001,200,1140
10.47.190.79,[27/Nov/2018:11:47:54],GET /api/storeservice/initMap,499,0
10.47.190.79,[27/Nov/2018:11:47:54],GET /api/storeservice/screeninit,200,11100
10.47.190.79,[27/Nov/2018:11:47:55],GET /api/storeservice/marketCompetition/week_year/530904,200,2836
10.47.190.79,[27/Nov/2018:11:47:58],GET /api/storeservice/area/%25E4%25B8%258A%25E6%25B5%25B7%25E5%25B8%2582/310101,200,32
10.47.190.79,[27/Nov/2018:11:48:01],GET /api/storeservice/shichang/week_year/310903,200,11409
10.47.190.79,[27/Nov/2018:11:48:03],GET /api/storeservice/shichang/mth_year/310903,200,6175
10.47.190.79,[27/Nov/2018:11:48:05],GET /api/storeservice/shichang/season_year/310903,200,1936
10.47.190.79,[27/Nov/2018:11:48:08],GET /api/storeservice/shichang/dw_year/310903,200,1127
10.47.190.79,[27/Nov/2018:11:48:09],GET /api/storeservice/lszd/week_year/310903,200,22118
10.47.190.79,[27/Nov/2018:11:48:10],GET /api/storeservice/lszd/mth_year/310903,200,17355
10.47.190.79,[27/Nov/2018:11:48:11],GET /api/storeservice/lszd/season_year/310903,200,13497
10.47.190.79,[27/Nov/2018:11:48:11],GET /api/storeservice/lszd/dw_year/310903,200,12749
10.47.190.79,[27/Nov/2018:11:48:13],GET /api/storeservice/lslabel/310101,200,15365
10.47.190.79,[27/Nov/2018:11:48:13],GET /api/storeservice/lszd/week_year/310101,200,22119
10.47.190.79,[27/Nov/2018:11:48:13],GET /api/storeservice/lszd/mth_year/310101,200,17737
10.47.190.79,[27/Nov/2018:11:48:14],GET /api/storeservice/lszd/season_year/310101,200,13495
10.47.190.79,[27/Nov/2018:11:48:14],GET /api/storeservice/lszd/dw_year/310101,200,12734
10.47.190.79,[27/Nov/2018:11:48:14],POST /login,200,29279
10.47.190.79,[27/Nov/2018:11:48:15],GET /api/storeservice/appActivity/newActivity/all,200,7728
10.47.190.79,[27/Nov/2018:11:48:15],GET /api/storeservice/overView/paymentInfo/all,200,2659
10.47.190.79,[27/Nov/2018:11:48:15],GET /api/storeservice/overView/storeInfo/all,200,1182
10.47.190.79,[27/Nov/2018:11:48:15],GET /api/storeservice/overView/paymentInfo/all,200,2659
10.47.190.79,[27/Nov/2018:11:48:15],GET /api/storeservice/overView/storeInfo/all,200,1182
10.47.190.79,[27/Nov/2018:11:48:15],GET /api/storeservice/storeStar/desc,200,27612
10.47.190.79,[27/Nov/2018:11:48:15],GET /api/storeservice/appData/appScanCode/all/yan,200,6464
